battery_id,discharge_cycle,capacity_Ah
B0033,38,1.6128422608267754
B0033,39,1.61998606328022
B0033,40,1.6099381853611876
B0033,41,1.5770977539565159
B0033,42,1.5708599066554392
B0033,43,1.6261581345348248
B0033,44,1.6348129972245726
B0033,45,1.6117053637342613
B0033,46,1.8851401699720662
B0033,47,1.6584957887780232
B0033,48,1.62418934644937
B0033,49,1.6041720988563641
B0033,50,1.6080016740907346
B0033,51,1.6256752138435595
B0033,52,1.617632765910718
B0033,53,1.5973191489094263
B0033,54,1.5875852250170606
B0033,55,1.5802530015403684
B0033,56,1.583036530487776
B0033,57,1.6027138832797037
B0033,58,1.5930709154513834
B0033,59,1.5448888685020246
B0033,60,1.5352188565640517
B0033,61,1.5252677314227332
B0033,62,1.5559492005453626
B0033,63,1.5648029438427147
B0033,64,1.5518620461881205
B0033,65,1.5144550545105004
B0033,66,1.5051936202146428
B0033,67,1.605823969917045
B0033,68,1.6249005195877049
B0033,69,1.589785130036615
B0033,70,1.5552386152299904
B0033,71,1.539756404636803
B0033,72,1.5293174002138357
B0033,73,1.547680553576876
B0033,74,1.5659920939439786
B0033,75,1.5416252851780505
B0033,76,1.517590655990168
B0033,77,1.5075202042593092
B0033,78,1.49549282626034
B0033,79,1.4997618811573148
B0033,80,1.4906966807803954
B0033,81,1.4800999425051866
B0033,82,1.4676091496100632
B0033,83,1.4729818491920503
B0033,84,1.4742872137206404
B0033,85,1.4635162808346138
B0033,86,1.4527095680488362
B0033,87,1.4557303847230247
B0033,88,1.459740099618568
B0033,89,1.448711504158192
B0033,90,1.4666759762884336
B0033,91,1.4689502109504418
B0033,92,1.471116588522042
B0033,93,1.4473012364654927
B0033,94,1.4205315547561643
B0033,95,1.4241466094817417
B0033,96,1.4412820083364295
B0033,97,1.4448965388921615
B0033,98,1.4540256354795746
B0033,99,1.4226030447542912
B0033,100,1.410196954589097
B0033,101,1.4144881298999457
B0033,102,1.431360032946153
B0033,103,1.4515133236517528
B0033,104,1.4230376757726733
B0033,105,1.396298696255913
B0033,106,1.3979060730399124
B0033,107,1.4011347560096767
B0033,108,1.436782528945267
B0033,109,1.4370006879546382
B0033,110,1.410355528453481
B0033,111,1.382633397996189
B0033,112,1.3699403583067564
B0033,113,1.3786129327882322
B0033,114,1.8035959863147193
B0033,115,1.4234424290662009
B0033,116,1.3946003892958663
B0033,117,1.3961613987822286
B0033,118,1.384968608315797
B0033,119,1.3715114742475478
B0033,120,1.3616865084879255
B0033,121,1.3796301360966086
B0033,122,1.364231776003204
B0033,123,1.3418414512081456
B0033,124,1.3552215695792247
B0033,125,1.3403860264029774
B0033,126,1.3594078914195438
B0033,127,1.3457100861355502
B0033,128,1.3477611420854358
B0033,129,1.335482103134067
B0033,130,1.353154941842234
B0033,131,1.3709677706044292
B0033,132,1.357426672491866
B0033,133,1.3443678821106904
B0033,134,1.33005823859453
B0033,135,1.4033641858066626
B0033,136,1.3865570950229378
B0033,137,1.3704138176872631
B0033,138,1.325319393635713
B0033,139,0.8439684993200656
B0033,140,0.29866180371583506
B0033,141,0.2344867974702557
B0033,142,0.20256330380725823
B0033,143,0.23531995654070248
B0033,144,0.23550427837482876
B0033,145,0.4304242256752923
B0033,146,0.46436333202696434
B0033,147,0.3994839380247729
B0033,148,1.461469789426299
B0033,149,1.4150999545382532
B0033,150,1.383632373873956
B0033,151,1.3705402893609833
B0033,152,1.3557042566115398
B0033,153,1.3578385793919763
B0033,154,1.3609083979571395
B0033,155,1.3495626547684758
B0033,156,1.1888877132486642
B0033,157,1.5041493934608645
B0033,158,1.4899088638712767
B0033,159,1.475330178643193
B0033,160,1.459830765413703
B0033,161,1.4474169057725728
B0033,162,1.4676323674647154
B0033,163,1.441552493165527
B0033,164,1.418392873584403
B0033,165,1.4031824838852518
B0033,166,1.3911104661211642
B0033,167,1.4086019958134537
B0033,168,1.4137708903948947
B0033,169,1.412472234540845
B0033,170,1.3831900026575588
B0033,171,1.3646098107432565
B0033,172,1.369751365782437
B0033,173,1.3867946911071662
B0033,174,1.3918615875742792
B0033,175,1.377162352180965
B0033,176,1.3599525359390852
B0033,177,1.379779043170725
B0033,178,1.3631373661966442
B0033,179,1.3652295228794809
B0033,180,1.3498620694059131
B0033,181,1.3529504172332432
B0033,182,1.3535740542605128
B0033,183,1.3432225183905024
B0033,184,1.3412081769053426
B0033,185,1.3277389969987805
B0033,186,1.329778900445409
B0033,187,1.3356045028702495
B0033,188,1.3177489685711123
B0033,189,1.317605472474197
B0033,190,1.3185279522072382
B0033,191,1.3215397269813982
B0033,192,1.3046615372928705
B0033,193,1.3280324770208678
B0033,194,1.3634549770713926
B0033,195,1.3291316747402466
B0033,196,1.3124201086917682
B0033,197,1.3152825503676357
B0034,1,0.7459302957645664
B0034,2,1.6623217152845853
B0034,3,1.645087369694532
B0034,4,1.620729289277574
B0034,5,1.5967402025126005
B0034,6,1.4856500618812698
B0034,7,1.4866702197497013
B0034,8,1.4701330958405268
B0034,9,1.4565041801019636
B0034,10,1.4418961035576472
B0034,11,1.4370949588970292
B0034,12,1.4458703624967404
B0034,13,1.4321040545618373
B0034,14,1.426720633302465
B0034,15,1.4230846885129826
B0034,16,1.4409479522418907
B0034,17,1.486901544051865
B0034,18,1.5245313226850703
B0034,19,1.4629049605190707
B0034,20,1.4230794508549893
B0034,21,1.4051040863603435
B0034,22,1.6329463925070862
B0034,23,1.5687138208259117
B0034,24,1.5149520966053402
B0034,25,1.4855182940634626
B0034,26,1.480771929049074
B0034,27,1.484026357317059
B0034,28,1.4922153055506522
B0034,29,1.473312924099279
B0034,30,1.441593178980006
B0034,31,1.4225873198015788
B0034,32,1.4266489379486664
B0034,33,1.4596775560238577
B0034,34,1.4396159938545154
B0034,35,1.4195512657848512
B0034,36,1.4118101714470452
B0034,37,1.4044196701845313
B0034,38,1.4735059098606866
B0034,39,1.492658600645149
B0034,40,1.4820260149945934
B0034,41,1.423575357658995
B0034,42,1.4038252197245347
B0034,43,1.5363173478836125
B0034,44,1.5440367168176732
B0034,45,1.507892155360249
B0034,46,1.8203060058691092
B0034,47,1.5936575758226643
B0034,48,1.533070464968097
B0034,49,1.4862143093107285
B0034,50,1.5029318848267783
B0034,51,1.5202185406928062
B0034,52,1.5118194735004464
B0034,53,1.464601301820905
B0034,54,1.4546140961511749
B0034,55,1.4333400490204142
B0034,56,1.4493262346396159
B0034,57,1.495199821798908
B0034,58,1.4720590241846008
B0034,59,1.4097383014648728
B0034,60,1.3861944181384176
B0034,61,1.3624125407550536
B0034,62,1.4471377445077278
B0034,63,1.4554483390450048
B0034,64,1.4423952167302958
B0034,65,1.377541945989605
B0034,66,1.3539935892900532
B0034,67,1.5509038861664448
B0034,68,1.5562932697752867
B0034,69,1.5067526605064707
B0034,70,1.444138733302766
B0034,71,1.4144103811292437
B0034,72,1.3897574212362729
B0034,73,1.449968311475299
B0034,74,1.4678653068012166
B0034,75,1.4290644310445066
B0034,76,1.376744834668327
B0034,77,1.3515813262521057
B0034,78,1.353993472828928
B0034,79,1.3577165116893766
B0034,80,1.334169315351027
B0034,81,1.3372147888783987
B0034,82,1.339045224276927
B0034,83,1.3439244604756322
B0034,84,1.3454786192090245
B0034,85,1.3482263029682544
B0034,86,1.3373192299576058
B0034,87,1.3402523341553034
B0034,88,1.3290965682379121
B0034,89,1.3323485655766352
B0034,90,1.3501541310555516
B0034,91,1.381523441054128
B0034,92,1.3835971952817807
B0034,93,1.3301161862080901
B0034,94,1.3176982121703233
B0034,95,1.3063657719651272
B0034,96,1.3381567383793782
B0034,97,1.3563258092165067
B0034,98,1.3648997529550058
B0034,99,1.3337639975535058
B0034,100,1.3060123668658763
B0034,101,1.3101868361375808
B0034,102,1.3567668941696103
B0034,103,1.3916857433587717
B0034,104,1.3629935079344777
B0034,105,1.3211711973900628
B0034,106,1.3074869015593356
B0034,107,1.3105881895483489
B0034,108,1.376312668196664
B0034,109,1.391764929132287
B0034,110,1.3649746353453525
B0034,111,1.3219093937291897
B0034,112,1.3090033888073913
B0034,113,1.3327005721973733
B0034,114,1.7423975189669398
B0034,115,1.37734756281946
B0034,116,1.34875988767775
B0034,117,1.3501504559881146
B0034,118,1.3387814875085953
B0034,119,1.3253371210402685
B0034,120,1.3308160596334049
B0034,121,1.333083376618503
B0034,122,1.3333226534895923
B0034,123,1.3264281097516475
B0034,124,1.323971040986857
B0034,125,1.3249364225071156
B0034,126,1.3283067675570923
B0034,127,1.314584348909226
B0034,128,1.3166841798543303
B0034,129,1.3041727649654073
B0034,130,1.3534450073572306
B0034,131,1.371294082513786
B0034,132,1.357699321922511
B0034,133,1.3286903090919502
B0034,134,1.3143943268181724
B0034,135,1.3866783030110723
B0034,136,1.3868330458429208
B0034,137,1.3548037379291014
B0034,138,1.3255787669951669
B0034,139,1.3119728676377553
B0034,140,1.3064487948795198
B0034,141,1.3418431880549024
B0034,142,1.3609210170759327
B0034,143,1.3299603677394973
B0034,144,1.299069387625936
B0034,145,1.2984544371955695
B0034,146,1.3176486091610087
B0034,147,1.3360648564106594
B0034,148,1.3635797361860138
B0034,149,1.3333112541544827
B0034,150,1.3023273463118925
B0034,151,1.2888728444455875
B0034,152,1.2902746194203034
B0034,153,1.292407565676824
B0034,154,1.2954091505102339
B0034,155,1.283229881592695
B0034,156,1.4557454024367817
B0034,157,1.454676342673242
B0034,158,1.423427718198495
B0034,159,1.392551210363313
B0034,160,1.3765732493746907
B0034,161,1.3810190828982352
B0034,162,1.4007568321672863
B0034,163,1.374645303479972
B0034,164,1.3345924114397838
B0034,165,1.336396621564738
B0034,166,1.3069152971756248
B0034,167,1.341539456674081
B0034,168,1.346388970161922
B0034,169,1.344989807277774
B0034,170,1.3158760805047784
B0034,171,1.2972766889740088
B0034,172,1.2851255211005648
B0034,173,1.3190209156530253
B0034,174,1.3410097849290994
B0034,175,1.326126983882746
B0034,176,1.3091442679990724
B0034,177,1.363001289617145
B0034,178,1.329285701687194
B0034,179,1.2969085930621855
B0034,180,1.2986285924941396
B0034,181,1.2840657611821942
B0034,182,1.3021015914136362
B0034,183,1.3089076351731335
B0034,184,1.2722519696513912
B0034,185,1.276011534360331
B0034,186,1.2605053003103004
B0034,187,1.2660681251347115
B0034,188,1.265829016865281
B0034,189,1.2655873898206993
B0034,190,1.2663598323027554
B0034,191,1.2868479432728903
B0034,192,1.270026164613209
B0034,193,1.34598253292492
B0034,194,1.3286875315413778
B0034,195,1.31203071983408
B0034,196,1.295125492961198
B0034,197,1.2802601605963335
B0036,1,1.001982588175331
B0036,2,1.8011007566288924
B0036,3,1.8044229856020628
B0036,4,1.804388833772829
B0036,5,1.7989248871784247
B0036,6,1.792996521672392
B0036,7,1.7885507985621891
B0036,8,1.7890856930727703
B0036,9,1.7893137312833287
B0036,10,1.7860759459480868
B0036,11,1.7836324249650817
B0036,12,1.7829728738072719
B0036,13,1.7813775963259668
B0036,14,1.7785359545932946
B0036,15,1.7759043090943398
B0036,16,1.7780426649905914
B0036,17,1.7830029333591655
B0036,18,1.7883000424613877
B0036,19,1.779294712578026
B0036,20,1.7709235500451854
B0036,21,1.7659050180801104
B0036,22,1.7826929241469245
B0036,23,1.7964662072920203
B0036,24,1.7909083533422898
B0036,25,1.78518002808874
B0036,26,1.7811343176546524
B0036,27,1.7755577789223567
B0036,28,1.776885870616115
B0036,29,1.7713083410378214
B0036,30,1.7713348840874137
B0036,31,1.7660842866405053
B0036,32,1.7592793663412327
B0036,33,1.7610368813762423
B0036,34,1.760242767365706
B0036,35,1.7555899416034397
B0036,36,1.7545602176655593
B0036,37,1.7499108336094897
B0036,38,1.7610225525303758
B0036,39,1.7624094574337117
B0036,40,1.7536170397120676
B0036,41,1.7462044775191679
B0036,42,1.7406176172769725
B0036,43,1.750690404425682
B0036,44,1.765112055153915
B0036,45,1.7631888267564881
B0036,46,1.9854929528970957
B0036,47,1.7653557308133239
B0036,48,1.7571880383127276
B0036,49,1.7573770661844437
B0036,50,1.7617376127979814
B0036,51,1.7606892547636663
B0036,52,1.760669562156983
B0036,53,1.752963802649152
B0036,54,1.750535708024147
B0036,55,1.7500761995337284
B0036,56,1.7465957802278385
B0036,57,1.753614286788707
B0036,58,1.750725029920349
B0036,59,1.7433053490810113
B0036,60,1.7336625052776187
B0036,61,1.7319207051538927
B0036,62,1.7428604522751463
B0036,63,1.743306971099712
B0036,64,1.738524506272696
B0036,65,1.7295622663746972
B0036,66,1.7273036765742085
B0036,67,1.7449370491071912
B0036,68,1.7642432071133693
B0036,69,1.7504882032049596
B0036,70,1.7442710815479923
B0036,71,1.7365413923373951
B0036,72,1.733223093105756
B0036,73,1.73860622908762
B0036,74,1.7432134953746192
B0036,75,1.7332698214832971
B0036,76,1.7298906291663272
B0036,77,1.7204403348841348
B0036,78,1.724420729012913
B0036,79,1.7214872814061166
B0036,80,1.7197448773569262
B0036,81,1.7164304142145894
B0036,82,1.7112029253299619
B0036,83,1.7102343231599222
B0036,84,1.713096882151029
B0036,85,1.7103708617208135
B0036,86,1.7064617296121434
B0036,87,1.7029429979110946
B0036,88,1.7072612643840062
B0036,89,1.7038637196766078
B0036,90,1.7079617948422274
B0036,91,1.7113022833627787
B0036,92,1.714122057472244
B0036,93,1.7053324925701605
B0036,94,1.6934609472531408
B0036,95,1.6905244127230223
B0036,96,1.7007774858498304
B0036,97,1.6971104467944576
B0036,98,1.6997924522951837
B0036,99,1.6912704773954121
B0036,100,1.6857127009469863
B0036,101,1.6832093771286156
B0036,102,1.692886364169521
B0036,103,1.6984668174144633
B0036,104,1.6935813413828429
B0036,105,1.6830951253781283
B0036,106,1.6850462226942986
B0036,107,1.6803098840017598
B0036,108,1.6944038437227715
B0036,109,1.6955686127180103
B0036,110,1.6841854728350405
B0036,111,1.6722180144870118
B0036,112,1.6675976965747183
B0036,113,1.6781873787039017
B0036,114,2.4440624320786557
B0036,115,1.6913403148932205
B0036,116,1.6802787096613283
B0036,117,1.673147301023026
B0036,118,1.6704292090032429
B0036,119,1.6659903350115992
B0036,120,1.664241575272447
B0036,121,1.6668450767774965
B0036,122,1.6594501560667536
B0036,123,1.662412523067319
B0036,124,1.6603526083225701
B0036,125,1.6610231379633236
B0036,126,1.6575187557321613
B0036,127,1.6507877959674548
B0036,128,1.6532570062110141
B0036,129,1.6494214846772686
B0036,130,1.6678591915666705
B0036,131,1.670862764324967
B0036,132,1.6658118164053368
B0036,133,1.6532998517617
B0036,134,1.6468787023528522
B0036,135,1.6718953249703756
B0036,136,1.6807743463585727
B0036,137,1.6737717086703074
B0036,138,1.6605773762487392
B0036,139,1.655987781146086
B0036,140,1.6468623183898439
B0036,141,1.6574621175432847
B0036,142,1.6603991175216894
B0036,143,1.6460789092837111
B0036,144,1.6408366462659327
B0036,145,1.6344408920281601
B0036,146,1.6374039186504212
B0036,147,1.64738207540524
B0036,148,1.6545646441622355
B0036,149,1.640896560729935
B0036,150,1.6265229979339635
B0036,151,1.6217349144630457
B0036,152,1.6248200059639546
B0036,153,1.61880119736137
B0036,154,1.6137350490334217
B0036,155,1.612012823654141
B0036,156,1.6671032556887178
B0036,157,1.6850133383886254
B0036,158,1.6786654987614698
B0036,159,1.6729763502191373
B0036,160,1.666489034299654
B0036,161,1.6698420840710908
B0036,162,1.6746744228027035
B0036,163,1.6665045335145643
B0036,164,1.6522220848347273
B0036,165,1.6462718275099526
B0036,166,1.642399234692521
B0036,167,1.651178607099992
B0036,168,1.6481683120281931
B0036,169,1.6478887725428397
B0036,170,1.635843650915682
B0036,171,1.6332362811945516
B0036,172,1.629926467682987
B0036,173,1.6387862629287224
B0036,174,1.6359654863840773
B0036,175,1.631137043967566
B0036,176,1.6220189720888463
B0036,177,1.6416044978422155
B0036,178,1.6253090231457805
B0036,179,1.6196134522239483
B0036,180,1.6124236174774371
B0036,181,1.6077701029913394
B0036,182,1.6088077531981582
B0036,183,1.6083556258734268
B0036,184,1.6068202519011539
B0036,185,1.601770977206713
B0036,186,1.594911734692208
B0036,187,1.5938139125387372
B0036,188,1.5920273129504596
B0036,189,1.5847361549778751
B0036,190,1.5763429363936798
B0036,191,1.5720229174642286
B0036,192,1.5729874285512353
B0036,193,1.596985400389019
B0036,194,1.595726023703856
B0036,195,1.579500338340559
B0036,196,1.5629469877520186
B0036,197,1.5591129431541175
B0038,1,0.8980573709676724
B0038,2,1.1026236331914077
B0038,3,1.0885801879473431
B0038,4,1.0613249847591086
B0038,5,1.0347062057983545
B0038,6,1.0269978594353013
B0038,7,1.0785019710989419
B0038,8,1.0638897478802845
B0038,9,1.0366551223324423
B0038,10,1.030941327482094
B0038,11,1.0140084541034655
B0038,12,1.008516095994519
B0038,13,1.7419245088095903
B0038,14,1.779741859708433
B0038,15,1.7815666306452766
B0038,16,1.7834859577156017
B0038,17,1.7864411650415675
B0038,18,1.7859997608067948
B0038,19,1.7769523773001608
B0038,20,1.781428917321899
B0038,21,1.7859452772697197
B0038,22,1.785208429691551
B0038,23,1.783596609584544
B0038,24,1.7796783152744713
B0038,25,1.7841102592788645
B0038,26,1.7833032331592193
B0038,27,1.7796186141356956
B0038,28,1.7816592334352586
B0038,29,1.7775911304124035
B0038,30,1.777701881971679
B0038,31,1.7789547618270618
B0038,32,1.7807753731135043
B0038,33,1.778415319026661
B0038,34,1.7789773899108463
B0038,35,1.7792479347236045
B0038,36,1.7779204573685081
B0038,37,1.779227040224144
B0038,38,1.7760634320079352
B0038,39,1.775103937963957
B0038,40,1.733064100138742
B0038,41,1.7394892806215223
B0038,42,1.7378064360392924
B0038,43,1.730028145799833
B0038,44,1.7290404566542985
B0038,45,1.7286072907068815
B0038,46,1.52573884649634
B0038,47,1.5301475534434217
B0039,1,0.11903831859341765
B0039,2,0.4729861500927512
B0039,3,0.16280793829202067
B0039,4,0.4787632853388766
B0039,5,0.4711383364607152
B0039,6,0.4668172561120673
B0039,7,0.4699932676625547
B0039,8,0.4627052684317185
B0039,9,0.46049447826560974
B0039,10,0.4412227248835694
B0039,11,0.44354421943965844
B0039,12,0.4126655541164234
B0039,13,1.7461791006389626
B0039,14,1.7695250734505363
B0039,15,1.7715391419501945
B0039,16,1.770625483958279
B0039,17,1.7704040639447296
B0039,18,1.7695081788801759
B0039,19,1.7638356274269416
B0039,20,1.7715725869786123
B0039,21,1.7701196454489683
B0039,22,1.7667569752860521
B0039,23,1.7648743629092642
B0039,24,1.763838685943225
B0039,25,1.7657225752056789
B0039,26,1.7645632809383045
B0039,27,1.7608991948479125
B0039,28,1.7598362095817717
B0039,29,1.7590955400143164
B0039,30,1.7560495443976523
B0039,31,1.7571677199949287
B0039,32,1.7558911269459976
B0039,33,1.7533419072229914
B0039,34,1.7506673845335168
B0039,35,1.7510006664162403
B0039,36,1.7496058853847873
B0039,37,1.7477359172183355
B0039,38,1.7444225468099093
B0039,39,1.743308366083936
B0039,40,1.6556691733888471
B0039,41,1.64297669457593
B0039,42,1.6343822729361266
B0039,43,1.6265067062165601
B0039,44,1.618865991735961
B0039,45,1.6114968339209264
B0039,46,1.3240805773461226
B0039,47,1.3153386221697692
B0040,1,0.6734628137095633
B0040,2,0.7913062105760345
B0040,3,0.7865824034601745
B0040,4,0.7795871426061582
B0040,5,0.7628241523125163
B0040,6,0.7405021514606399
B0040,7,0.7783970881100656
B0040,8,0.7733165409025605
B0040,9,0.7589575236409498
B0040,10,0.7407399462256391
B0040,11,0.7446218752617147
B0040,12,0.7149875629820736
B0040,13,1.7075144448533202
B0040,14,1.730880859428193
B0040,15,1.7328212845233328
B0040,16,1.7317734323431513
B0040,17,1.7341296392350067
B0040,18,1.7334756929990074
B0040,19,1.7243057179457875
B0040,20,1.7318975861687205
B0040,21,1.7333691208377457
B0040,22,1.732175650153278
B0040,23,1.7334832776102866
B0040,24,1.732372495746513
B0040,25,1.7338175297202416
B0040,26,1.7329630786357868
B0040,27,1.7318839084573339
B0040,28,1.7306960059812662
B0040,29,1.7296011601947467
B0040,30,1.7296187381064656
B0040,31,1.7307198617163877
B0040,32,1.729274556175907
B0040,33,1.7297962212599596
B0040,34,1.7268942069037494
B0040,35,1.7272191689306016
B0040,36,1.7285674981160106
B0040,37,1.726636381605547
B0040,38,1.7262424141835067
B0040,39,1.7252725927602899
B0040,40,1.6668026877455053
B0040,41,1.666754853762041
B0040,42,1.6583274448761054
B0040,43,1.65032263550715
B0040,44,1.6493406341242296
B0040,45,1.641919055037739
B0040,46,0.425812451177779
B0040,47,0.5569902643736575
B0041,1,0.055620243768194036
B0041,2,0.05569747261227687
B0041,3,0.05583901629185397
B0041,4,0.056148059974053
B0041,5,0.05647053159913906
B0041,6,0.044092291840801906
B0041,7,0.05677191308141789
B0041,8,0.056938376500757296
B0041,9,0.04440148411312257
B0041,10,0.04463435818491618
B0041,11,0.04479872243657484
B0041,12,0.04670898780785478
B0041,13,0.04495371533089529
B0041,14,0.045219329019542696
B0041,15,0.04540222414694979
B0041,16,0.04567901224974174
B0041,17,0.04552080257033988
B0041,18,0.045728541460242564
B0041,19,0.045860512192502
B0041,20,0.045983556030275076
B0041,21,0.04612876296673401
B0041,22,0.0463714545530443
B0041,23,0.04642385425314327
B0041,24,0.046579469530564604
B0041,25,0.04672600894839656
B0041,26,0.046863472432443716
B0041,27,0.047123070484888584
B0041,28,0.047089685801538064
B0041,29,0.04716816990682447
B0041,30,0.047416623395846624
B0041,31,0.04747365818614322
B0041,32,0.04767107168829607
B0041,33,0.04775614866793622
B0041,34,0.04783369052905227
B0041,35,0.047922817158937946
B0041,36,0.048108024971614455
B0041,37,0.04808782735825877
B0041,38,0.04842261926326617
B0041,39,0.04798649525462829
B0041,40,0.04822175200495124
B0041,41,0.04787731566765343
B0041,42,0.04829032055579415
B0041,43,1.2156494086360898
B0041,44,1.1476416320946565
B0041,45,1.1194574527298193
B0041,46,1.0841325641850128
B0041,47,1.0607784232892656
B0041,48,1.0170312865626592
B0041,49,1.0000374999808574
B0041,50,0.991506494786248
B0041,51,0.9655644425371017
B0041,52,0.9383311962439673
B0041,53,0.9298903389240268
B0041,54,0.9072117399448598
B0041,55,0.9176870676937323
B0041,56,0.9157430721963028
B0041,57,0.9111662690050432
B0041,58,0.8968901443572698
B0041,59,0.8862133472800153
B0041,60,0.8931124136187014
B0041,61,0.880898507091054
B0041,62,0.8798879382023741
B0041,63,0.8682347537115443
B0041,64,0.8443569490395516
B0041,65,0.8657093203148538
B0041,66,0.848696904019178
B0041,67,0.8364948433646345
B0042,1,1.7287126633755356
B0042,2,1.7314706281853145
B0042,3,1.7282350363146088
B0042,4,1.720344742291621
B0042,5,1.7221734367707637
B0042,6,1.708669577331945
B0042,7,1.7036476485918646
B0042,8,1.6958375743577971
B0042,9,1.6949064846676911
B0042,10,1.6874768094352455
B0042,11,1.685989172917945
B0042,12,1.6782864747774933
B0042,13,1.6739647640901527
B0042,14,1.6722378801237066
B0042,15,1.6759897900491967
B0042,16,1.6618247672847988
B0042,17,1.6606710352566112
B0042,18,1.6530644874507203
B0042,19,1.649953986270456
B0042,20,1.681297805444492
B0042,21,1.6700520424481298
B0042,22,1.667181860354792
B0042,23,1.6568865613275168
B0042,24,1.6449819446579936
B0042,25,1.639214585000014
B0042,26,1.6410599890208055
B0042,27,1.6432696512198481
B0042,28,1.6298673102402295
B0042,29,1.6238536344658807
B0042,30,1.6186308887044174
B0042,31,1.6193418112441196
B0042,32,1.614593271326993
B0042,33,1.6072040891927848
B0042,34,1.6012663590062357
B0042,35,1.5940407410631041
B0042,36,1.5946888289374477
B0042,37,1.5882100957302596
B0042,38,1.587985558077698
B0042,39,1.5799165406650344
B0042,40,1.5655946193652834
B0042,41,0.07070127737340176
B0042,42,0.08416878530139071
B0042,43,0.08443785621465827
B0042,44,0.08478919060590338
B0042,45,0.09334258183442584
B0042,46,0.10603180131397782
B0042,47,0.106505866207118
B0042,48,0.09439111585512952
B0042,49,0.09450595927387112
B0042,50,0.08211456108215626
B0042,51,0.09518470631946747
B0042,52,0.09539129998659052
B0042,53,0.08289664565854568
B0042,54,0.08343199036452603
B0042,55,0.09624772156495698
B0042,56,0.0871279249656989
B0042,57,0.09681912182757578
B0042,58,0.08440054891345107
B0042,59,0.09770121716674529
B0042,60,0.08517426476572666
B0042,61,0.08471993544879124
B0042,62,0.08548836969893649
B0042,63,0.08577749933433501
B0042,64,0.08595553255245832
B0042,65,0.08614796979658328
B0042,66,0.08652450808993331
B0042,67,0.08676036428685732
B0042,68,0.08662025389371077
B0042,69,0.0869802394927499
B0042,70,0.07387787113473963
B0042,71,0.08775865702231889
B0042,72,0.08790576300272998
B0042,73,0.08808784882200178
B0042,74,0.08834250268158712
B0042,75,0.07463055332745072
B0042,76,0.07485698665122698
B0042,77,0.07527573643141765
B0042,78,0.07532351860488727
B0042,79,0.07553765302367196
B0042,80,0.07584285606128259
B0042,81,0.0759921803489148
B0042,82,0.07621652609591999
B0042,83,0.06216923141552526
B0042,84,0.0759822277461493
B0042,85,0.06227013548943564
B0042,86,0.06259446608798445
B0042,87,1.4377344766079456
B0042,88,1.5246019289244055
B0042,89,1.5215273965539478
B0042,90,1.5155323631175952
B0042,91,1.5044249661534554
B0042,92,1.5001507149498807
B0042,93,1.489011227320312
B0042,94,1.4810149357562845
B0042,95,1.476262027748574
B0042,96,1.4662551025438961
B0042,97,1.4593282593817019
B0042,98,1.445704157754381
B0042,99,1.4400686089389023
B0042,100,1.4290313659547842
B0042,101,1.414172188151386
B0042,102,1.415603079129078
B0042,103,1.3994410223300702
B0042,104,1.3959635285794907
B0042,105,1.3929784652630588
B0042,106,1.3740772023800918
B0042,107,1.3752493030002435
B0042,108,1.3671966130854505
B0042,109,1.356887600783644
B0042,110,1.3449320225969348
B0042,111,1.3374691704584258
B0043,1,1.713782642126885
B0043,2,1.6955681658647108
B0043,3,1.6814906372051954
B0043,4,1.6786372409532953
B0043,5,1.6694168550864992
B0043,6,1.6611938521224778
B0043,7,1.6506423382064332
B0043,8,1.6424273190907783
B0043,9,1.6353664801041328
B0043,10,1.633232875930849
B0043,11,1.6258840554387932
B0043,12,1.617976174654771
B0043,13,1.6136652707273988
B0043,14,1.605821026619692
B0043,15,1.6033527961961531
B0043,16,1.5951342406182645
B0043,17,1.5878135544728507
B0043,18,1.5800601969084245
B0043,19,1.575565087879128
B0043,20,1.5950169012164208
B0043,21,1.5898075522577595
B0043,22,1.5807953202097411
B0043,23,1.5704333289187615
B0043,24,1.5643368431897877
B0043,25,1.558307017802491
B0043,26,1.5537149289772467
B0043,27,1.549528250585513
B0043,28,1.5424430535161062
B0043,29,1.54256227031715
B0043,30,1.5309356452520158
B0043,31,1.5247733176952427
B0043,32,1.5196742408779502
B0043,33,1.5123696925788683
B0043,34,1.499914486202397
B0043,35,1.4924106271188253
B0043,36,1.492624987952706
B0043,37,1.4924024018806028
B0043,38,1.4853020201751674
B0043,39,1.477208127101587
B0043,40,1.4694738525181406
B0043,41,0.057034391042653794
B0043,42,0.0571536334895882
B0043,43,0.05729366005937665
B0043,44,0.05744203185278054
B0043,45,0.06713062107721124
B0043,46,0.06714781920234739
B0043,47,0.06732001211690299
B0043,48,0.06784038051613318
B0043,49,0.06799604927210635
B0043,50,0.06828011147886554
B0043,51,0.06844632943125976
B0043,52,0.06851361914788083
B0043,53,0.06887402435616684
B0043,54,0.056544389321695726
B0043,55,0.06918353164189846
B0043,56,0.059122086455436665
B0043,57,0.06956120084140223
B0043,58,0.07017897804376615
B0043,59,0.07028148183862523
B0043,60,0.05787364202878375
B0043,61,0.07056618554293374
B0043,62,0.057989410208958
B0043,63,0.07129266446800787
B0043,64,0.07146546557664281
B0043,65,0.0716254973792324
B0043,66,0.07192596356272017
B0043,67,0.058840095111364746
B0043,68,0.07213853480103966
B0043,69,0.07231835711877917
B0043,70,0.05938170626668099
B0043,71,0.07294488485625279
